,Year,Mo,Day,SiteID,CountID,ID,Unimodal,TIME,DATE,SITE,POINT,MINUTE,Hr,LEQA,PC_rem_Med,PC_rem_L50,Elev,Veg,TASR,yDay,YDay,AMCR,AMDI,AMGO,AMKE,AMRO,BBMA,BCCH,BHCO,BHGR,BRBL,BRCR,BRSP,BUOR,CAFI,CAGO,CAVI,CEWA,CHSP,COFL,COME,DEJU,DOWO,DUFL,DUGR,EAKI,EUST,FOSP,GCKI,GOEA,GRCA,GTTO,HAFL,HAWO,HETH,HOWR,LAZB,LEGO,LEWO,LISP,MALL,MGWA,MOBL,MOCH,MODO,NOFL,NOHA,OCWA,PISI,PIWO,RBNU,RCKI,RNSA,ROWR,RTHA,RWBL,SOSP,SPSA,SPTO,STJA,SWTH,TRSW,UNBI,UNCH,UNDU,UNFL,UNKI,UNRA,UNSA,UNSO,UNSP,UNSW,UNTH,UNWA,UNWO,VESP,VGSW,WAVI,WEKI,WEME,WETA,WEWP,WIFL,WISN,WIWA,YEWA,YRWA
4768,2018,6,22,FI10M,2625,BS,Y,6:45,6/22/2018,FI10,M,1,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.029166667,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,2018,6,22,FI10M,2625,BS,Y,6:45,6/22/2018,FI10,M,2,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.029166667,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,2018,6,22,FI10M,2625,BS,Y,6:45,6/22/2018,FI10,M,3,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.029166667,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,2018,6,22,FI10M,2626,BS,Y,6:48,6/22/2018,FI10,M,1,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.03125,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,2018,6,22,FI10M,2626,BS,Y,6:48,6/22/2018,FI10,M,2,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.03125,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,2018,6,22,FI10M,2626,BS,Y,6:48,6/22/2018,FI10,M,3,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.03125,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,2018,6,22,FI10M,2627,BS,N,6:51,6/22/2018,FI10,M,1,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.033333333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4775,2018,6,22,FI10M,2627,BS,N,6:51,6/22/2018,FI10,M,2,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.033333333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4776,2018,6,22,FI10M,2627,BS,N,6:51,6/22/2018,FI10,M,3,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.033333333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4777,2018,6,22,FI10M,2628,BS,N,6:56,6/22/2018,FI10,M,1,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.036805556,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4778,2018,6,22,FI10M,2628,BS,N,6:56,6/22/2018,FI10,M,2,6,48.7,3194.689444,45.13,1849.310059,81.78470612,0.036805556,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4779,2018,6,22,FI10U,2617,BS,Y,7:13,6/22/2018,FI10,U,1,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.048611111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,2018,6,22,FI10U,2617,BS,Y,7:13,6/22/2018,FI10,U,2,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.048611111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,2018,6,22,FI10U,2617,BS,Y,7:13,6/22/2018,FI10,U,3,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.048611111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,2018,6,22,FI10U,2618,BS,N,7:16,6/22/2018,FI10,U,1,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.050694444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4783,2018,6,22,FI10U,2618,BS,N,7:16,6/22/2018,FI10,U,3,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.050694444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,2018,6,22,FI10U,2619,BS,Y,7:19,6/22/2018,FI10,U,1,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.052777778,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,2018,6,22,FI10U,2619,BS,Y,7:19,6/22/2018,FI10,U,2,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.052777778,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,2018,6,22,FI10U,2619,BS,Y,7:19,6/22/2018,FI10,U,3,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.052777778,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,2018,6,22,FI10U,2620,BS,N,7:22,6/22/2018,FI10,U,1,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.054861111,172,0.471232877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,2018,6,22,FI10U,2620,BS,N,7:22,6/22/2018,FI10,U,2,7,43.6,2506.225556,42.75,1854.110107,68.01709747,0.054861111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4789,2018,6,22,FI5U,2609,BS,N,8:08,6/22/2018,FI5,U,1,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.086805556,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4790,2018,6,22,FI5U,2610,BS,N,8:12,6/22/2018,FI5,U,1,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.089583333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4791,2018,6,22,FI5U,2610,BS,N,8:12,6/22/2018,FI5,U,2,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.089583333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,2018,6,22,FI5U,2611,BS,Y,8:16,6/22/2018,FI5,U,1,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.092361111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,2018,6,22,FI5U,2611,BS,Y,8:16,6/22/2018,FI5,U,2,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.092361111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,2018,6,22,FI5U,2611,BS,Y,8:16,6/22/2018,FI5,U,3,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.092361111,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4795,2018,6,22,FI5U,2612,BS,Y,8:19,6/22/2018,FI5,U,1,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.094444444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4796,2018,6,22,FI5U,2612,BS,Y,8:19,6/22/2018,FI5,U,2,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.094444444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,2018,6,22,FI5U,2612,BS,Y,8:19,6/22/2018,FI5,U,3,8,45.8,1439.134444,53.35,1918.309082,26.90893745,0.094444444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,2018,6,22,FI5M,2613,BS,Y,9:00,6/22/2018,FI5,M,3,9,43.9,1465.452778,63.8,1918.244873,23.75061989,0.122916667,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,2018,6,22,FI5M,2614,BS,Y,9:03,6/22/2018,FI5,M,3,9,43.9,1465.452778,63.8,1918.244873,23.75061989,0.125,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,2018,6,22,FI5M,2615,BS,N,9:06,6/22/2018,FI5,M,1,9,43.9,1465.452778,63.8,1918.244873,23.75061989,0.127083333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4801,2018,6,22,FI5M,2615,BS,N,9:06,6/22/2018,FI5,M,2,9,43.9,1465.452778,63.8,1918.244873,23.75061989,0.127083333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4802,2018,6,22,FI5M,2615,BS,N,9:06,6/22/2018,FI5,M,3,9,43.9,1465.452778,63.8,1918.244873,23.75061989,0.127083333,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,2018,6,22,FI5M,2616,BS,N,9:09,6/22/2018,FI5,M,1,9,43.9,1465.452778,63.8,1918.244873,23.75061989,0.129166667,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4804,2018,6,22,FI5D,2605,BS,N,9:26,6/22/2018,FI5,D,1,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.140972222,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,2018,6,22,FI5D,2605,BS,N,9:26,6/22/2018,FI5,D,2,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.140972222,172,0.471232877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4806,2018,6,22,FI5D,2605,BS,N,9:26,6/22/2018,FI5,D,3,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.140972222,172,0.471232877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,2018,6,22,FI5D,2606,BS,Y,9:31,6/22/2018,FI5,D,1,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.144444444,172,0.471232877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,2018,6,22,FI5D,2606,BS,Y,9:31,6/22/2018,FI5,D,2,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.144444444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,2018,6,22,FI5D,2606,BS,Y,9:31,6/22/2018,FI5,D,3,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.144444444,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,2018,6,22,FI5D,2607,BS,Y,9:34,6/22/2018,FI5,D,1,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.146527778,172,0.471232877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811,2018,6,22,FI5D,2607,BS,Y,9:34,6/22/2018,FI5,D,3,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.146527778,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,2018,6,22,FI5D,2608,BS,N,9:38,6/22/2018,FI5,D,1,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.149305556,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4813,2018,6,22,FI5D,2608,BS,N,9:38,6/22/2018,FI5,D,2,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.149305556,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,2018,6,22,FI5D,2608,BS,N,9:38,6/22/2018,FI5,D,3,9,47.1,1465.454444,47.88,1903.560669,57.5959549,0.149305556,172,0.471232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,2017,6,23,FI1U,616,DG,Y,5:45,6/23/2017,FI1,U,1,5,45.3,4745.678222,43.48461538,1916.591187,51.55502701,-0.013194444,173,0.473972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,2017,6,23,FI1U,616,DG,Y,5:45,6/23/2017,FI1,U,2,5,45.3,4745.678222,43.48461538,1916.591187,51.55502701,-0.013194444,173,0.473972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,2017,6,23,FI1U,616,DG,Y,5:45,6/23/2017,FI1,U,3,5,45.3,4745.678222,43.48461538,1916.591187,51.55502701,-0.013194444,173,0.473972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,2017,6,23,FI1U,617,DG,Y,5:48,6/23/2017,FI1,U,1,5,45.3,4745.678222,43.48461538,1916.591187,51.55502701,-0.011111111,173,0.473972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,2017,6,23,FI1U,617,DG,Y,5:48,6/23/2017,FI1,U,2,5,45.3,4745.678222,43.48461538,1916.591187,51.55502701,-0.011111111,173,0.473972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
